name,entity_type,naics_code,address,city,state,zip,lca_filing_count,approval_count,building_score,building_flags,in_target_band,size_confidence,job_titles,review_status,first_seen,last_seen
GOTHINKERS TECH LLC,LLC,541511,,Plano,TX,75023,1,,,[],true,low,"[""Software Developer""]",auto,2026-06-07,2026-06-07
BigNorTek LLC,LLC,541511,,Dallas,TX,75254,1,,,[],true,low,"[""Data Analyst""]",auto,2026-06-07,2026-06-07
TECH LADDER LLC,LLC,541511,,Houston,TX,77064,1,,,[],true,low,"[""Network Engineer""]",auto,2026-06-07,2026-06-07
ENMAS USA LLC,LLC,541512,,The Woodlands,TX,77380,1,,,[],true,low,"[""Project Manager""]",auto,2026-06-07,2026-06-07
"OfficerTRAK, LLC",LLC,513210,,Katy,TX,77493,1,,,[],true,low,"[""Enterprise Architect""]",auto,2026-06-07,2026-06-07
MASH ASSOCIATES LLC,LLC,541511,,Dallas,TX,75063,1,,,[],true,low,"[""Database Engineer""]",auto,2026-06-07,2026-06-07
DataGlacier LLC,LLC,541511,,Cedar Park,TX,78613,1,,,[],true,low,"[""Data Engineer""]",auto,2026-06-07,2026-06-07
Club Sports Solutions L.L.C.,LLC,54151,,Round Rock,TX,78665,1,,,[],true,low,"[""Software Developer""]",auto,2026-06-07,2026-06-07
"2nd Source IT Solutions, LLC",LLC,541511,,Plano,TX,75023,1,,,[],true,low,"[""Computer Hardware Engineer""]",auto,2026-06-07,2026-06-07
Lorvens AZTech LLC,LLC,541511,,Aubrey,TX,76227,1,,,[],true,low,"[""SYSTEMS ENGINEER""]",auto,2026-06-07,2026-06-07
"Profusion Tech Labs, LLC",LLC,541511,,Austin,TX,78738,1,,,[],true,low,"[""Full Stack Developer""]",auto,2026-06-07,2026-06-07
Willow Technologies LLC,LLC,54151,,Dallas,TX,75209,1,,,[],true,low,"[""Director of Sales""]",auto,2026-06-07,2026-06-07
Innoventworks LLC,LLC,541511,,Frisco,TX,75036,1,,,[],true,low,"[""Cloud Data Engineer (Software Engineer)""]",auto,2026-06-07,2026-06-07
Increase Financial LLC,LLC,518210,,Missouri City,TX,77459,1,,,[],true,low,"[""Data Entry-Specialized program""]",auto,2026-06-07,2026-06-07
RGAP LLC,LLC,541512,,Round Rock,TX,78681,1,,,[],true,low,"[""Head Engineering and Product""]",auto,2026-06-07,2026-06-07
RAYS FOOD IMPORTS LLC,LLC,541512,,Houston,TX,77041,1,,,[],true,low,"[""Cybersecurity Analyst / IT Security Specialist""]",auto,2026-06-07,2026-06-07
Kaizintel LLC,LLC,54151,,Katy,TX,77493,1,,,[],true,low,"[""Senior Consultant""]",auto,2026-06-07,2026-06-07
"Prime Bids, LLC",LLC,541511,,Pasadena,TX,77506,1,,,[],true,low,"[""Software Developer - AI Engineer""]",auto,2026-06-07,2026-06-07
Microdrive LLC,LLC,541511,,Irving,TX,75062,1,,,[],true,low,"[""Senior Vice President of Engineering / Technology""]",auto,2026-06-07,2026-06-07
JSRM Group LLC,LLC,541511,,San Antonio,TX,78216,1,,,[],true,low,"[""Senior Java Developer""]",auto,2026-06-07,2026-06-07
Tangle Systems LLC,LLC,541511,,Roswell,TX,30075,1,,,[],true,low,"[""Java Developer""]",auto,2026-06-07,2026-06-07
Co-Flo Enterprise LLC,LLC,541511,,Houston,TX,77027,1,,,[],true,low,"[""Account Executive""]",auto,2026-06-07,2026-06-07
Tscalar Systems LLC,LLC,541511,,Plano,TX,75025,1,,,[],true,low,"[""QA Automation Engineer""]",auto,2026-06-07,2026-06-07
GRAVITYINTEL LLC,LLC,541511,,Mckinney,TX,75072,1,,,[],true,low,"[""Data scientist""]",auto,2026-06-07,2026-06-07
Capella Software LLC,LLC,541512,,Cypress,TX,77429-3952,1,,,[],true,low,"[""Senior Business Intelligence Analyst""]",auto,2026-06-07,2026-06-07
Turtle Cloud LLC,LLC,541511,,Dallas,TX,75243,1,,,[],true,low,"[""Security Engineer""]",auto,2026-06-07,2026-06-07
Prodata Strategies LLC,LLC,541511,,McKinney,TX,75070,1,,,[],true,low,"[""Project Engineer""]",auto,2026-06-07,2026-06-07
OUTLAY GLOBAL LLC,LLC,541511,,IRVING,TX,75039,1,,,[],true,low,"[""BUSINESS ANALYST / INFORMATION TECHNOLOGY SPECIALIST""]",auto,2026-06-07,2026-06-07
360 Technology LLC,LLC,541511,,Farmers Branch,TX,75244,1,,,[],true,low,"[""Software Developer""]",auto,2026-06-07,2026-06-07
QUANTUM UNIVERSAL LLC,LLC,541511,,LEWISVILLE,TX,75067,1,,,[],true,low,"[""BUSINESS ANALYST / INFORMATION TECHNOLOGY SPECIALIST""]",auto,2026-06-07,2026-06-07
HiTek US LLC,LLC,541511,,Sugar Land,TX,77479,1,,,[],true,low,"[""Business Analyst""]",auto,2026-06-07,2026-06-07
GMWARE LLC,LLC,541511,,Austin,TX,78731,1,,,[],true,low,"[""Software Engineer Team Lead""]",auto,2026-06-07,2026-06-07
Kanika Compute LLC,LLC,541511,,West Lake Hills,TX,78746,1,,,[],true,low,"[""Engineering Modeling and Simulation Software Engineer""]",auto,2026-06-07,2026-06-07
Argus Partners LLC,LLC,541511,,Fort Worth,TX,76155,1,,,[],true,low,"[""Project Coordinator""]",auto,2026-06-07,2026-06-07
NFORCE ONE LLC,LLC,541511,,PLANO,TX,75024-3583,1,,,[],true,low,"[""AI Quality Assurance Associate""]",auto,2026-06-07,2026-06-07
"LENDERBOX, LLC",LLC,5415,,DALLAS,TX,75206,1,,,[],true,low,"[""SENIOR SOLUTIONS ARCHITECT""]",auto,2026-06-07,2026-06-07
"Dealerware, LLC",LLC,513210,,Austin,TX,78701,1,,,[],true,low,"[""Data Engineer""]",auto,2026-06-07,2026-06-07
Nexxverse LLC,LLC,541511,,Dallas,TX,75219,1,,,[],true,low,"[""Business Analyst""]",auto,2026-06-07,2026-06-07
CoverDoc LLC,LLC,513210,,austin,TX,78723,1,,,[],true,low,"[""product marketing manager""]",auto,2026-06-07,2026-06-07
"BrainWaves Digital, LLC",LLC,541519,,Austin,TX,78737,1,,,[],true,low,"[""AI/ML Engineer""]",auto,2026-06-07,2026-06-07
"Primebids, LLC",LLC,541511,,Pasadena,TX,77506,1,,,[],true,low,"[""AI Analyst""]",auto,2026-06-07,2026-06-07
ZERO DAY GROUP LLC,LLC,54151,,BELLAIRE,TX,77401,1,,,[],true,low,"[""SUPPLY CHAIN ANALYSTS""]",auto,2026-06-07,2026-06-07
"DDS Profits, LLC",LLC,518210,,San Antonio,TX,78213,1,,,[],true,low,"[""Software Engineer""]",auto,2026-06-07,2026-06-07
Ciphermax LLC,LLC,541511,,IRVING,TX,75062,1,,,[],true,low,"[""Software Developer""]",auto,2026-06-07,2026-06-07
Finovient LLC,LLC,541519,,Wylie,TX,75098,1,,,[],true,low,"[""Manager - Computer and Information Systems""]",auto,2026-06-07,2026-06-07
JCIP SERVICES LLC,LLC,518210,,Richmond,TX,77407,1,,,[],true,low,"[""Content Writer and Strategist""]",auto,2026-06-07,2026-06-07
NP Strategies LLC,LLC,513210,,McKinney,TX,75069,1,,,[],true,low,"[""AppSheet Developer""]",auto,2026-06-07,2026-06-07
"WatchmeSports, LLC",LLC,516210,,Fort Worth,TX,76116,1,,,[],true,low,"[""Software Engineer""]",auto,2026-06-07,2026-06-07
Anion Marketing LLC,LLC,541511,,Frisco,TX,75033,1,,,[],true,low,"[""Machine Learning Engineer""]",auto,2026-06-07,2026-06-07
"Peppered Software, LLC",LLC,513210,,Austin,TX,78757,1,,,[],true,low,"[""Senior Software Engineer""]",auto,2026-06-07,2026-06-07
INTERACT CX LLC,LLC,541519,,LEWSIVILLE,TX,75056,1,,,[],true,low,"[""Principal Solution Architect""]",auto,2026-06-07,2026-06-07
"Platform Software, LLC",LLC,541511,,Houston,TX,77002,1,,,[],true,low,"[""Director""]",auto,2026-06-07,2026-06-07
VOLCONE WEB SOLUTIONS LLC,LLC,541511,,GEORGETOWN,TX,78628,1,,,[],true,low,"[""SOFTWARE DEVELOPER""]",auto,2026-06-07,2026-06-07
COREAA LLC,LLC,541519,,The Woodlands,TX,77382,1,,,[],true,low,"[""Product Engineer""]",auto,2026-06-07,2026-06-07
"Bonjoy, LLC",LLC,541512,,The Woodlands,TX,77380,1,,,[],true,low,"[""Operations Research Analyst""]",auto,2026-06-07,2026-06-07
"Kuiper OpCo, LLC",LLC,541511,,Austin,TX,78701,1,,,[],true,low,"[""Data Engineer""]",auto,2026-06-07,2026-06-07
AEHL US LLC,LLC,51821,,Austin,TX,78731,1,,,[],true,low,"[""Director""]",auto,2026-06-07,2026-06-07
Digital Information Security Solutions LLC,LLC,541519,,San Antonio,TX,78261,1,,,[],true,low,"[""Chief Revenue and Compliance Officer""]",auto,2026-06-07,2026-06-07
"Prelude, LLC",LLC,541511,,Austin,TX,78735,1,,,[],true,low,"[""Software Engineer""]",auto,2026-06-07,2026-06-07
"Insurance Technologies, LLC",LLC,541511,,Dallas,TX,75208,1,,,[],true,low,"[""Software Engineer""]",auto,2026-06-07,2026-06-07
"LINQX, LLC",LLC,541511,,Houston,TX,77042,1,,,[],true,low,"[""Product Knowledge Manager""]",auto,2026-06-07,2026-06-07
"Prescriptive Data Solutions, LLC",LLC,541512,,San Antonio,TX,78240,1,,,[],true,low,"[""Cybersecurity Engineer""]",auto,2026-06-07,2026-06-07
Echo & Reply LLC,LLC,541511,,Katy,TX,77494,1,,,[],true,low,"[""Software Engineer""]",auto,2026-06-07,2026-06-07
"Clear Again, LLC",LLC,541511,,Dallas,TX,75229,1,,,[],true,low,"[""Project Manager and Training Specialist""]",auto,2026-06-07,2026-06-07
Denim Health LLC,LLC,541511,,"Austin,",TX,78758,1,,,[],true,low,"[""Senior Software Engineer""]",auto,2026-06-07,2026-06-07
Dear Media LLC,LLC,516210,,Austin,TX,78701,1,,,[],true,low,"[""Head of Product""]",auto,2026-06-07,2026-06-07
"SAYA SOLUTIONS PROVIDER, LLC.",LLC,518210,,HOUSTON,TX,77064,1,,,[],true,low,"[""WEB APPLICATION PROGRAMMER""]",auto,2026-06-07,2026-06-07
"Salve Enterprises, LLC",LLC,541512,,Irving,TX,75063,1,,,[],true,low,"[""Full Stack Software Developer""]",auto,2026-06-07,2026-06-07
SYAAT USA LLC,LLC,541512,,Spring,TX,77380,1,,,[],true,low,"[""Senior SAP BASIS, SAP HANA and Cloud Architect""]",auto,2026-06-07,2026-06-07
"Databasaurus, LLC",LLC,518210,,Riesel,TX,76682,1,,,[],true,low,"[""Computer Programmer""]",auto,2026-06-07,2026-06-07
JENACIE LLC,LLC,5132,,Houston,TX,77064,1,,,[],true,low,"[""Fintech Developer""]",auto,2026-06-07,2026-06-07
Protocoding LLC,LLC,541511,,Dallas,TX,75214,1,,,[],true,low,"[""Full Stack Developer""]",auto,2026-06-07,2026-06-07
CYBIRIUS LLC,LLC,541519,,Carrollton,TX,75007,1,,,[],true,low,"[""Cyber SECURITY INSTRUCTOR""]",auto,2026-06-07,2026-06-07
"Okorio, LLC",LLC,541512,,Dallas,TX,75244,1,,,[],true,low,"[""Financial Planning Analyst""]",auto,2026-06-07,2026-06-07
CogentProc LLC,LLC,541519,,Mckinney,TX,75070,1,,,[],true,low,"[""SAP Consultant""]",auto,2026-06-07,2026-06-07
S Linx LLC,LLC,541511,,Leander,TX,78641,1,,,[],true,low,"[""DevOps Engineer""]",auto,2026-06-07,2026-06-07
"MinMax Technologies, LLC",LLC,541511,,Dallas,TX,75254,1,,,[],true,low,"[""Software Engineer""]",auto,2026-06-07,2026-06-07
C COM DIGITAL LLC,LLC,541511,,MCKINNEY,TX,75070,1,,,[],true,low,"[""COMPUTER PROGRAMMER ANALYST""]",auto,2026-06-07,2026-06-07
Groves & Company LLC,LLC,541511,,Austin,TX,78731,1,,,[],true,low,"[""technical consultant""]",auto,2026-06-07,2026-06-07
GLOBPEY LLC,LLC,541511,,Plano,TX,75093,1,,,[],true,low,"[""Software Engineer""]",auto,2026-06-07,2026-06-07
Credenti LLC,LLC,541511,,Houston,TX,77056,1,,,[],true,low,"[""Application Developer""]",auto,2026-06-07,2026-06-07
LIAMATRIX LLC,LLC,541512,,Houston,TX,77066,1,,,[],true,low,"[""Computer Systems Analyst""]",auto,2026-06-07,2026-06-07
Dixson Technology Services Americas LLC,LLC,541512,,Austin,TX,78701,1,,,[],true,low,"[""Director of US Operations""]",auto,2026-06-07,2026-06-07
Wave Telecom LLC,LLC,541511,,Frisco,TX,75034,1,,,[],true,low,"[""Chief Executive Officer""]",auto,2026-06-07,2026-06-07
Conavlytics LLC,LLC,541511,,Irving,TX,75038,1,,,[],true,low,"[""Solutions Architect""]",auto,2026-06-07,2026-06-07
"Lone Star Tech, LLC",LLC,541519,,Keller,TX,76244,1,,,[],true,low,"[""Cloud Architect""]",auto,2026-06-07,2026-06-07
SIMPLY ACTIVATE LLC,LLC,541519,,PARK ROW,TX,77494,1,,,[],true,low,"[""BUSINESS OPERATIONS SPECIALIST""]",auto,2026-06-07,2026-06-07
Artigence Tech Solutions LLC,LLC,541511,,Garland,TX,75041,1,,,[],true,low,"[""Software Developer""]",auto,2026-06-07,2026-06-07
SURUG Tech LLC,LLC,541511,,Houston,TX,77064,1,,,[],true,low,"[""Infrastructure Architect/DevOps""]",auto,2026-06-07,2026-06-07
"Advanced Traffic Solutions, LLC",LLC,541511,,Katy,TX,77494-7159,1,,,[],true,low,"[""Senior Solutions Architect""]",auto,2026-06-07,2026-06-07
"Apis Business Intelligence, LLC",LLC,541512,,Plano,TX,75024,1,,,[],true,low,"[""Senior Software Developer""]",auto,2026-06-07,2026-06-07
"Improvizations, LLC",LLC,541512,,Austin,TX,78741,1,,,[],true,low,"[""UKG & Zaddons Senior Consultant""]",auto,2026-06-07,2026-06-07
"The Teneo Group, LLC",LLC,541512,,Godley,TX,76044,1,,,[],true,low,"[""Security Architect""]",auto,2026-06-07,2026-06-07
Duelytics LLC,LLC,541511,,Irving,TX,75062,1,,,[],true,low,"[""Android Developer""]",auto,2026-06-07,2026-06-07
Bellatrix Systems LLC,LLC,541511,,Houston,TX,77043,1,,,[],true,low,"[""SRE & DevOps Engineer""]",auto,2026-06-07,2026-06-07
"Performance Scoring, LLC",LLC,541519,,Dallas,TX,75240,1,,,[],true,low,"[""IT Manager""]",auto,2026-06-07,2026-06-07
ThinkAI Experts LLC,LLC,541511,,Frisco,TX,75034,1,,,[],true,low,"[""Software Engineer""]",auto,2026-06-07,2026-06-07
iRely LLC,LLC,54151,,Irving,TX,75039,1,,,[],true,low,"[""Senior Systems Engineer""]",auto,2026-06-07,2026-06-07
"CRM Web Solutions, LLC",LLC,513210,,Addison,TX,75001,1,,,[],true,low,"[""Full Stack Developer""]",auto,2026-06-07,2026-06-07
FAME PBX LLC,LLC,51821,,Plano,TX,75023,1,,,[],true,low,"[""Software Developer""]",auto,2026-06-07,2026-06-07
Hotel Trader LLC,LLC,541511,,Irving,TX,75062,1,,,[],true,low,"[""Corporate Controller""]",auto,2026-06-07,2026-06-07
ZOWTA LLC,LLC,513210,,Austin,TX,78759,1,,,[],true,low,"[""Financial Controller""]",auto,2026-06-07,2026-06-07
"WiredHive, LLC",LLC,541511,,McKinney,TX,75072,1,,,[],true,low,"[""Data Engineer""]",auto,2026-06-07,2026-06-07
Infoglaze LLC,LLC,541512,,Katy,TX,77494,1,,,[],true,low,"[""Business Development Manager/Solution Architect""]",auto,2026-06-07,2026-06-07
Menbo Tech LLC,LLC,541511,,Plano,TX,75093,1,,,[],true,low,"[""Software Engineer""]",auto,2026-06-07,2026-06-07
AI Pioneer LLC,LLC,541511,,Frisco,TX,75036,1,,,[],true,low,"[""Software Developer""]",auto,2026-06-07,2026-06-07
The Purpose Built Group LLC,LLC,541511,,Dallas,TX,75226,1,,,[],true,low,"[""Data and AI Engineer""]",auto,2026-06-07,2026-06-07
Breaker19 Logistics LLC,LLC,541512,,Houston,TX,77043,1,,,[],true,low,"[""Software Engineer""]",auto,2026-06-07,2026-06-07
NEOSTRIDE LLC,LLC,541511,,Allen,TX,75013,1,,,[],true,low,"[""BPM Developer""]",auto,2026-06-07,2026-06-07
Trackme Software LLC,LLC,541511,,Allen,TX,75002,1,,,[],true,low,"[""Computer Programmer""]",auto,2026-06-07,2026-06-07
TEXAS TECHNOLOGY GROUP LLC,LLC,541511,,DUNCANVILLE,TX,75116-4931,1,,,[],true,low,"[""SOFTWARE ENGINEER""]",auto,2026-06-07,2026-06-07
"Improving Corporate Services, LLC",LLC,541511,,Plano,TX,75024,1,,,[],true,low,"[""Sr. Software Development Engineer""]",auto,2026-06-07,2026-06-07
AI2AIGLOBAL LLC,LLC,541511,,HOUSTON,TX,77090,1,,,[],true,low,"[""AI ARCHITECT""]",auto,2026-06-07,2026-06-07
Droidal LLC,LLC,541511,,Plano,TX,75024,1,,,[],true,low,"[""MARKET RESEARCH ANALYST""]",auto,2026-06-07,2026-06-07
Cloudrho LLC,LLC,541512,,Frisco,TX,75034,1,,,[],true,low,"[""Sr. Director \u201c Cloud Transformation""]",auto,2026-06-07,2026-06-07
Athletically LLC,LLC,541511,,Austin,TX,78756,1,,,[],true,low,"[""Senior Software Engineer""]",auto,2026-06-07,2026-06-07
Phenom Enterprise Cloud LLC,LLC,541511,,Irving,TX,75038,1,,,[],true,low,"[""Technical Consultant \u201c People Technology""]",auto,2026-06-07,2026-06-07
Avaro Group LLC,LLC,541512,,Houston,TX,77063,1,,,[],true,low,"[""Software Developer and Founder""]",auto,2026-06-07,2026-06-07
CLOUDTEK DATA LLC,LLC,541511,,Round Rock,TX,78664,1,,,[],true,low,"[""Senior Associate Scientist""]",auto,2026-06-07,2026-06-07
WIZIENT LLC,LLC,541511,,CYPRESS,TX,77429,1,,,[],true,low,"[""Data Engineer""]",auto,2026-06-07,2026-06-07
Data Products Pro LLC,LLC,541511,,McKinney,TX,75070,1,,,[],true,low,"[""Data Architect""]",auto,2026-06-07,2026-06-07
Sidjun LLC,LLC,541511,,Chesterfield,MO,63017,1,,,[],true,low,"[""System Engineer""]",auto,2026-06-07,2026-06-07
"Volt Systems, LLC",LLC,541511,,St. Louis,MO,63131,1,,,[],true,low,"[""Quality Assurance Manager""]",auto,2026-06-07,2026-06-07
"Facilisgroup, LLC",LLC,541511,,Brentwood,MO,63144,1,,,[],true,low,"[""Integration Solutions Consultant""]",auto,2026-06-07,2026-06-07
"VIVID SITES, LLC",LLC,541511,,St. Louis,MO,63141,1,,,[],true,low,"[""Digital Marketing Specialist""]",auto,2026-06-07,2026-06-07
Anrib LLC,LLC,541511,,St Louis,MO,63141,1,,,[],true,low,"[""Anrib LLC""]",auto,2026-06-07,2026-06-07
TM & Associates LLC,LLC,541511,,Saint Louis,MO,63110,1,,,[],true,low,"[""Network Engineer""]",auto,2026-06-07,2026-06-07
"Segistics, LLC",LLC,513210,,North Kansas City,MO,64116,1,,,[],true,low,"[""Software Engineer II""]",auto,2026-06-07,2026-06-07
KKEG Solutions LLC,LLC,541511,,OFallon,MO,63366,1,,,[],true,low,"[""Software Systems Consultant""]",auto,2026-06-07,2026-06-07
Gamer LLC,LLC,513210,,Maryland Heights,MO,63146,1,,,[],true,low,"[""Executive""]",auto,2026-06-07,2026-06-07
NEWGEN IT SOLUTIONS LLC,LLC,541511,,Farmington Hills,MO,48334,1,,,[],true,low,"[""Web Developer""]",auto,2026-06-07,2026-06-07
Newagez Technologies LLC,LLC,541511,,Harrisonville,MO,64701,1,,,[],true,low,"[""Data Engineer""]",auto,2026-06-07,2026-06-07
PINNACLELINK VENTURES LLC,LLC,541512,,Saint Louis,MO,63112,1,,,[],true,low,"[""Information Systems Project Manager""]",auto,2026-06-07,2026-06-07
"Liquid Logics, L.L.C.",LLC,541511,,Lee's Summit,MO,64064,1,,,[],true,low,"[""Net Developer""]",auto,2026-06-07,2026-06-07
Enso Endeavors LLC,LLC,54151,,Kansas City,MO,64112,1,,,[],true,low,"[""Lead Technical Architect""]",auto,2026-06-07,2026-06-07
Gateway Scripts LLC,LLC,541511,,Saint Louis,MO,63116,1,,,[],true,low,"[""Research Scientist""]",auto,2026-06-07,2026-06-07
TEKPROS LLC,LLC,541511,,OFALLON,MO,63368,1,,,[],true,low,"[""Data Engineer""]",auto,2026-06-07,2026-06-07
"MetaJungle, LLC",LLC,541511,,Ozark,MO,65721,1,,,[],true,low,"[""Web Developer and Programmer""]",auto,2026-06-07,2026-06-07
"Bordo AI, LLC",LLC,541511,,Chesterfield,MO,63017,1,,,[],true,low,"[""Lead Engineer, AI & Research""]",auto,2026-06-07,2026-06-07
se38 Solutions LLC,LLC,541511,,Chesterfield,MO,63017,1,,,[],true,low,"[""Azure Developer""]",auto,2026-06-07,2026-06-07
"VeriShip, LLC",LLC,541519,,Kansas City,MO,64114,1,,,[],true,low,"[""Software Engineer""]",auto,2026-06-07,2026-06-07
"Moktama IT Solutions, LLC.",LLC,541519,,Saint Louis,MO,63146,1,,,[],true,low,"[""Software Engineer (ServiceNow Admin/Developer)""]",auto,2026-06-07,2026-06-07
"Web Design and Company, LLC",LLC,541511,,St. Louis,MO,63103,1,,,[],true,low,"[""Web Designer""]",auto,2026-06-07,2026-06-07
"Linxup, LLC",LLC,51121,,Chesterfield,MO,63017,1,,,[],true,low,"[""Engineering Team Lead""]",auto,2026-06-07,2026-06-07
"INTEGRATED MANAGED CARE SYSTEMS, LLC",LLC,511210,,CAPE GIRARDEAU,MO,63701,1,,,[],true,low,"[""LEAD APPLICATION DEVELOPER""]",auto,2026-06-07,2026-06-07
"LOGICGRIDZ, LLC",LLC,541511,,ST LOUIS,MO,63146,1,,,[],true,low,"[""SENIOR SHAREPOINT ENGINEER""]",auto,2026-06-07,2026-06-07
Clearent LLC,LLC,541519,,Creve Coeur,MO,63141,1,,,[],true,low,"[""Senior Manager, Technical Accounting""]",auto,2026-06-07,2026-06-07
"Element 74, LLC",LLC,541511,,Cape Girardeau,MO,63703,1,,,[],true,low,"[""Web Administrator""]",auto,2026-06-07,2026-06-07
Liberty Hotel Group LLC,LLC,541511,,Liberty,MO,64068,1,,,[],true,low,"[""Management Analyst""]",auto,2026-06-07,2026-06-07
iTek360 LLC,LLC,541512,,Cape Girardeau,MO,63701,1,,,[],true,low,"[""Network Support Specialist""]",auto,2026-06-07,2026-06-07
Vizicar LLC,LLC,54151,,Columbia,MO,65202,1,,,[],true,low,"[""Senior Java Developer, Chief Engineer""]",auto,2026-06-07,2026-06-07
Foresite Healthcare LLC,LLC,541512,,Maryland Heights,MO,63043,1,,,[],true,low,"[""Senior Biomedical Engineer""]",auto,2026-06-07,2026-06-07
"Optimus Labs USA, LLC",LLC,541511,,Dallas,TX,75234,2,,,[],true,low,"[""DevOps Engineer""]",auto,2026-06-07,2026-06-07
Oortech LLC,LLC,51821,,Austin,TX,78705,2,,,[],true,low,"[""Foreign Law Consultant"", ""Lawyer""]",auto,2026-06-07,2026-06-07
Caton Analytics LLC,LLC,518210,,Austin,TX,78759,2,,,[],true,low,"[""Full Stack Developer"", ""Python Developer""]",auto,2026-06-07,2026-06-07
SYMBIOAITECH LLC,LLC,541511,,Farmers Branch,TX,75234,2,,,[],true,low,"[""Controls HMI Engineer"", ""Industrial Automation Specialist""]",auto,2026-06-07,2026-06-07
Honeydew Design LLC,LLC,541511,,Allen,TX,75013,2,,,[],true,low,"[""UI/UX Designer""]",auto,2026-06-07,2026-06-07
"8am, LLC",LLC,541511,,Austin,TX,78746,2,,,[],true,low,"[""Software Engineer - Level 3"", ""Software Engineer, Level 6""]",auto,2026-06-07,2026-06-07
"Palm Delivery Innovations QOZB, LLC",LLC,513210,,Austin,TX,78702,2,,,[],true,low,"[""Chief Marketing Officer"", ""Chief Executive Officer""]",auto,2026-06-07,2026-06-07
Janus Automation LLC,LLC,541511,,The Woodlands,TX,77380,2,,,[],true,low,"[""Automation Engineer"", ""Level 1 Project Manager""]",auto,2026-06-07,2026-06-07
METAVERSE TECHNOLOGY GROUP LLC,LLC,541511,,DUNCANVILLE,TX,75116,2,,,[],true,low,"[""ANDROID DEVELOPER""]",auto,2026-06-07,2026-06-07
DIGITAL TWINS TECHNOLOGIES LLC,LLC,541511,,DUNCANVILLE,TX,75116,2,,,[],true,low,"[""SOFTWARE ENGINEER"", ""REGULATORY AFFAIRS SPECIALIST III""]",auto,2026-06-07,2026-06-07
SANDBOX TECHNOLOGIES LLC,LLC,541511,,DUNCANVILLE,TX,75116,2,,,[],true,low,"[""SR DATA ANALYST""]",auto,2026-06-07,2026-06-07
ELFA Ventures LLC,LLC,541512,,Irving,TX,75062,2,,,[],true,low,"[""Security Analyst"", ""Security analyst""]",auto,2026-06-07,2026-06-07
VKAAS LLC,LLC,541511,,FRISCO,TX,75033,2,,,[],true,low,"[""Software Engineer"", ""QA Test Engineer""]",auto,2026-06-07,2026-06-07
The Social Plus LLC,LLC,541511,,Frisco,TX,75034,2,,,[],true,low,"[""Full stack Web Developer"", ""PHP Backend Developer""]",auto,2026-06-07,2026-06-07
Slick Integrations LLC,LLC,541512,,Austin,TX,78731,2,,,[],true,low,"[""SOFTWARE ENGINEER""]",auto,2026-06-07,2026-06-07
ATRIXSOFT LLC,LLC,541511,,SHERIDAN,TX,82801,2,,,[],true,low,"[""senior software associate""]",auto,2026-06-07,2026-06-07
TEKLEADS LLC,LLC,541511,,MCKINNEY,TX,75070,2,,,[],true,low,"[""DATA ENGINEER"", ""JAVA DEVELOPER""]",auto,2026-06-07,2026-06-07
VSHARP LLC,LLC,541511,,Addison,TX,75001,2,,,[],true,low,"[""Senior Developer"", ""SRE Engineer""]",auto,2026-06-07,2026-06-07
GlobalStep Client Services LLC,LLC,541511,,Dallas,TX,75225,2,,,[],true,low,"[""Project Lead""]",auto,2026-06-07,2026-06-07
Digineox LLC,LLC,541512,,Houston,TX,77056,2,,,[],true,low,"[""Business Optimization Analyst"", ""Senior Consultant""]",auto,2026-06-07,2026-06-07
"Medical Technology Solutions, LLC",LLC,518210,,Valencia,TX,91355,2,,,[],true,low,"[""SOLUTION SPECIALIST""]",auto,2026-06-07,2026-06-07
Nlinq Solutions LLC,LLC,541519,,Houston,TX,77060,2,,,[],true,low,"[""Software Engineer""]",auto,2026-06-07,2026-06-07
