name,entity_type,naics_code,address,city,state,zip,lca_filing_count,approval_count,building_score,building_flags,in_target_band,size_confidence,job_titles,review_status,first_seen,last_seen
"Fourth Enterprises, LLC",LLC,541519,6504 Bridge Point Parkway Suite 300,Austin,TX,78613,1,,,[],true,low,"[""NetSuite System Administrator and Analyst""]",auto,2026-06-07,2026-06-07
"Boostlingo, LLC",LLC,518210,"98 San Jacinto Blvd c/o Industrious, 4th Floor",Austin,TX,78701,1,,,[],true,low,"[""Product Marketing & Sales Manager""]",auto,2026-06-07,2026-06-07
"Voltaire Health, LLC.",LLC,541511,5800 Granite Parkway Suite 450,Plano,TX,75024,1,,,[],true,low,"[""Open Edge System Architect""]",auto,2026-06-07,2026-06-07
"ANOVO TECHNOLOGY GROUP, LLC",LLC,541511,8101 MEMORIAL LN.,PLANO,TX,75024,1,,,[],true,low,"[""APPLICATION SOFTWARE ENGINEER""]",auto,2026-06-07,2026-06-07
PAGEMATICS LLC,LLC,54151,2600 K AVE 256,PLANO,TX,75074,1,,,[],true,low,"[""Information Technology Analyst""]",auto,2026-06-07,2026-06-07
"Ntelicor, LLC",LLC,541511,5720 LBJ FWY Suite 410,Dallas,TX,75240,1,,,[],true,low,"[""Senior Software Developer""]",auto,2026-06-07,2026-06-07
"KINETECH CLOUD, LLC",LLC,54151,8526 Vidor Ave,San Antonio,TX,78216,1,,,[],true,low,"[""BUSINESS ENGINEER - INTEGRATION ARCHITECT""]",auto,2026-06-07,2026-06-07
Perfect General Contractors LLC,LLC,541511,4433 Punjab Way,Frisco,TX,75033,1,,,[],true,low,"[""Software Developer""]",auto,2026-06-07,2026-06-07
Bhoot LLC,LLC,51821,E 6th Street Door 612,Austin,TX,78701,1,,,[],true,low,"[""Site Reliability Engineer""]",auto,2026-06-07,2026-06-07
CodeneedsIT LLC,LLC,541511,6401 Eldorado Pkwy STE 331,McKinney,TX,75070,1,,,[],true,low,"[""Saleforce Developer""]",auto,2026-06-07,2026-06-07
Jenforce LLC,LLC,541511,5900 South Lake Forest Suit 300,McKinney,TX,75070,1,,,[],true,low,"[""Software Developer""]",auto,2026-06-07,2026-06-07
Pyrolac LLC,LLC,541512,340 N Sam Houston Pkwy E Suite A255,Houston,TX,77060,1,,,[],true,low,"[""Information Analyst""]",auto,2026-06-07,2026-06-07
Techminers LLC,LLC,541511,504 Antelope Ct,McKinney,TX,75071,1,,,[],true,low,"[""SAP Consultant""]",auto,2026-06-07,2026-06-07
SREELAN LLC,LLC,541511,14185 Dromoland Drive,Frisco,TX,75035,1,,,[],true,low,"[""Business intelligence Analyst""]",auto,2026-06-07,2026-06-07
Go Idlewild LLC,LLC,5415,2201 Spinks Rd Suite 167,Flower Mound,TX,75022,1,,,[],true,low,"[""IT Analyst""]",auto,2026-06-07,2026-06-07
"ILM360, LLC",LLC,541511,555 ROUND ROCK WEST DR STE E-236,ROUND ROCK,TX,78681,1,,,[],true,low,"[""SOFTWARE DEVELOPER""]",auto,2026-06-07,2026-06-07
TSICOM LLC,LLC,541512,11211 Katy Fwy Ste 425,Houston,TX,77079,1,,,[],true,low,"[""Chief Operations Officer""]",auto,2026-06-07,2026-06-07
ALICE TECH SOLUTIONSLLC,LLC,541511,320 DECKER DRIVE,IRVING,TX,75062,1,,,[],true,low,"[""CLOUD ENGINEER""]",auto,2026-06-07,2026-06-07
AGI FLUX LLC,LLC,541511,13151 Emily Rd Ste 200,Dallas,TX,75240,1,,,[],true,low,"[""Software Developer""]",auto,2026-06-07,2026-06-07
Chain Service Solutions LLC,LLC,541511,10300 Westpark Drive,Houston,TX,77042,1,,,[],true,low,"[""Software Engineer""]",auto,2026-06-07,2026-06-07
Barrage Systems LLC,LLC,541513,1848 Norwood Plaza ste100,Hurst,TX,76054,1,,,[],true,low,"[""ServiceNow RPA Developer Lead""]",auto,2026-06-07,2026-06-07
Zionzest LLC,LLC,541512,4400 State Highway 121 STE 300,Lewisville,TX,75056,1,,,[],true,low,"[""iOS Developer""]",auto,2026-06-07,2026-06-07
Intelli-Inform LLC,LLC,541511,6705 Palermo Trail,Flower Mound,TX,75077,1,,,[],true,low,"[""Software Engineer - ERP Solutions""]",auto,2026-06-07,2026-06-07
"NUBA, LLC",LLC,541511,4630 Doniphan Dr.,El Paso,TX,79922,1,,,[],true,low,"[""Software Developer""]",auto,2026-06-07,2026-06-07
Price Kubecka PLLC,LLC,54151,16775 ADDISON RD Suite 500,Addison,TX,75001,1,,,[],true,low,"[""Tax Senior""]",auto,2026-06-07,2026-06-07
Solutions by Text LLC,LLC,541511,15305 Dallas Parkway Suite 1200,Addison,TX,75001,1,,,[],true,low,"[""Senior Software Lead""]",auto,2026-06-07,2026-06-07
Holistiplan LLC,LLC,513210,3193 Chaco Canyon Drive,College Station,TX,77845,1,,,[],true,low,"[""Senior Product Marketing Manager""]",auto,2026-06-07,2026-06-07
SKOUTERA LLC,LLC,541511,"450 S DENTON TAP RD #242",COPPELL,TX,75019,1,,,[],true,low,"[""System Level Test Engineer""]",auto,2026-06-07,2026-06-07
VIVERE SYSTEMS LLC,LLC,541511,"9440 Stratton Dr #17107",Frisco,TX,75035,1,,,[],true,low,"[""Software Developer""]",auto,2026-06-07,2026-06-07
C2A Global IT SolutionsLLC,LLC,541511,7600 Chevy Chase Dr Suite 300,Austin,TX,78752,1,,,[],true,low,"[""Software Quality Assurance Analyst and Tester""]",auto,2026-06-07,2026-06-07
REPAVE IT LLC,LLC,541511,6136 Frisco Square Blvd Ste 400,Frisco,TX,75034,1,,,[],true,low,"[""Systems Engineer""]",auto,2026-06-07,2026-06-07
Bonterra Tech LLC,LLC,513210,10801-2 N. Mopac Expy. Suite 300,Austin,TX,78759,1,,,[],true,low,"[""Reporting Solution Consultant""]",auto,2026-06-07,2026-06-07
GOTHINKERS TECH LLC,LLC,541511,"3401 CUSTER RD, STE 167",Plano,TX,75023,1,,,[],true,low,"[""Software Developer""]",auto,2026-06-07,2026-06-07
BigNorTek LLC,LLC,541511,14800 Quorum Dr 280,Dallas,TX,75254,1,,,[],true,low,"[""Data Analyst""]",auto,2026-06-07,2026-06-07
TECH LADDER LLC,LLC,541511,"17350 State Hwy 249 Suite 220 #22383",Houston,TX,77064,1,,,[],true,low,"[""Network Engineer""]",auto,2026-06-07,2026-06-07
ENMAS USA LLC,LLC,541512,102010 Grogans Mill Rd Suite 325,The Woodlands,TX,77380,1,,,[],true,low,"[""Project Manager""]",auto,2026-06-07,2026-06-07
"OfficerTRAK, LLC",LLC,513210,"1908 Avenue D #A100",Katy,TX,77493,1,,,[],true,low,"[""Enterprise Architect""]",auto,2026-06-07,2026-06-07
MASH ASSOCIATES LLC,LLC,541511,5005 W Royal Ln Suite250,Dallas,TX,75063,1,,,[],true,low,"[""Database Engineer""]",auto,2026-06-07,2026-06-07
DataGlacier LLC,LLC,541511,1320 Arrow Point Dr STE 501,Cedar Park,TX,78613,1,,,[],true,low,"[""Data Engineer""]",auto,2026-06-07,2026-06-07
Club Sports Solutions L.L.C.,LLC,54151,4322 Port Hope Street,Round Rock,TX,78665,1,,,[],true,low,"[""Software Developer""]",auto,2026-06-07,2026-06-07
"2nd Source IT Solutions, LLC",LLC,541511,6300 Independence Pkwy Suite D,Plano,TX,75023,1,,,[],true,low,"[""Computer Hardware Engineer""]",auto,2026-06-07,2026-06-07
Lorvens AZTech LLC,LLC,541511,4505 Aubrey Parkway,Aubrey,TX,76227,1,,,[],true,low,"[""SYSTEMS ENGINEER""]",auto,2026-06-07,2026-06-07
"Profusion Tech Labs, LLC",LLC,541511,7800 Hamilton Pool Rd Ste. 200,Austin,TX,78738,1,,,[],true,low,"[""Full Stack Developer""]",auto,2026-06-07,2026-06-07
Willow Technologies LLC,LLC,54151,7701 Lemmon Avenue,Dallas,TX,75209,1,,,[],true,low,"[""Director of Sales""]",auto,2026-06-07,2026-06-07
Innoventworks LLC,LLC,541511,8670 Cottonpatch Lane,Frisco,TX,75036,1,,,[],true,low,"[""Cloud Data Engineer (Software Engineer)""]",auto,2026-06-07,2026-06-07
Increase Financial LLC,LLC,518210,7335 Highway 6 250,Missouri City,TX,77459,1,,,[],true,low,"[""Data Entry-Specialized program""]",auto,2026-06-07,2026-06-07
RGAP LLC,LLC,541512,525 Round Rock West Drive Suite 100-3,Round Rock,TX,78681,1,,,[],true,low,"[""Head Engineering and Product""]",auto,2026-06-07,2026-06-07
RAYS FOOD IMPORTS LLC,LLC,541512,4400 Blalock Rd Ste 300,Houston,TX,77041,1,,,[],true,low,"[""Cybersecurity Analyst / IT Security Specialist""]",auto,2026-06-07,2026-06-07
Kaizintel LLC,LLC,54151,2311 Cartesian St,Katy,TX,77493,1,,,[],true,low,"[""Senior Consultant""]",auto,2026-06-07,2026-06-07
"Prime Bids, LLC",LLC,541511,102 Shaver Street,Pasadena,TX,77506,1,,,[],true,low,"[""Software Developer - AI Engineer""]",auto,2026-06-07,2026-06-07
Microdrive LLC,LLC,541511,4925 N O'Connor Rd. Suite 300,Irving,TX,75062,1,,,[],true,low,"[""Senior Vice President of Engineering / Technology""]",auto,2026-06-07,2026-06-07
JSRM Group LLC,LLC,541511,84 Ne Loop 410 suite 117,San Antonio,TX,78216,1,,,[],true,low,"[""Senior Java Developer""]",auto,2026-06-07,2026-06-07
Tangle Systems LLC,LLC,541511,425 E crossvilee rd ste 201,Roswell,TX,30075,1,,,[],true,low,"[""Java Developer""]",auto,2026-06-07,2026-06-07
Co-Flo Enterprise LLC,LLC,541511,3000 Weslayan Suite 305,Houston,TX,77027,1,,,[],true,low,"[""Account Executive""]",auto,2026-06-07,2026-06-07
Tscalar Systems LLC,LLC,541511,"8105 Rasor Boulevard Ste # 284",Plano,TX,75025,1,,,[],true,low,"[""QA Automation Engineer""]",auto,2026-06-07,2026-06-07
GRAVITYINTEL LLC,LLC,541511,5011 Enclave CT,Mckinney,TX,75072,1,,,[],true,low,"[""Data scientist""]",auto,2026-06-07,2026-06-07
Capella Software LLC,LLC,541512,13802 Rivendell Crest Ln,Cypress,TX,77429-3952,1,,,[],true,low,"[""Senior Business Intelligence Analyst""]",auto,2026-06-07,2026-06-07
Turtle Cloud LLC,LLC,541511,9319 LBJ Freeway STE 208H,Dallas,TX,75243,1,,,[],true,low,"[""Security Engineer""]",auto,2026-06-07,2026-06-07
Prodata Strategies LLC,LLC,541511,7300 State Hwy. 121 STE  300,McKinney,TX,75070,1,,,[],true,low,"[""Project Engineer""]",auto,2026-06-07,2026-06-07
OUTLAY GLOBAL LLC,LLC,541511,222 EAST LAS COLINAS BLVD SUITE 1650E,IRVING,TX,75039,1,,,[],true,low,"[""BUSINESS ANALYST / INFORMATION TECHNOLOGY SPECIALIST""]",auto,2026-06-07,2026-06-07
360 Technology LLC,LLC,541511,4100 Spring Valley Road Suite 139,Farmers Branch,TX,75244,1,,,[],true,low,"[""Software Developer""]",auto,2026-06-07,2026-06-07
QUANTUM UNIVERSAL LLC,LLC,541511,405 STATE HIGHWAY 121 BYPASS SUITE A 250,LEWISVILLE,TX,75067,1,,,[],true,low,"[""BUSINESS ANALYST / INFORMATION TECHNOLOGY SPECIALIST""]",auto,2026-06-07,2026-06-07
HiTek US LLC,LLC,541511,7606 Westmoreland Dr,Sugar Land,TX,77479,1,,,[],true,low,"[""Business Analyst""]",auto,2026-06-07,2026-06-07
GMWARE LLC,LLC,541511,"5900 Balcones Drive Suite #23579",Austin,TX,78731,1,,,[],true,low,"[""Software Engineer Team Lead""]",auto,2026-06-07,2026-06-07
Kanika Compute LLC,LLC,541511,14 North Peak Road,West Lake Hills,TX,78746,1,,,[],true,low,"[""Engineering Modeling and Simulation Software Engineer""]",auto,2026-06-07,2026-06-07
Argus Partners LLC,LLC,541511,14951 Kings Port Rd.,Fort Worth,TX,76155,1,,,[],true,low,"[""Project Coordinator""]",auto,2026-06-07,2026-06-07
NFORCE ONE LLC,LLC,541511,5700 TENNYSON PKWY,PLANO,TX,75024-3583,1,,,[],true,low,"[""AI Quality Assurance Associate""]",auto,2026-06-07,2026-06-07
"LENDERBOX, LLC",LLC,5415,5646 MILTON ST. SUITE 675,DALLAS,TX,75206,1,,,[],true,low,"[""SENIOR SOLUTIONS ARCHITECT""]",auto,2026-06-07,2026-06-07
"Dealerware, LLC",LLC,513210,211 E. 7th Street Suite 1000,Austin,TX,78701,1,,,[],true,low,"[""Data Engineer""]",auto,2026-06-07,2026-06-07
Nexxverse LLC,LLC,541511,2132 Hondo Ave,Dallas,TX,75219,1,,,[],true,low,"[""Business Analyst""]",auto,2026-06-07,2026-06-07
CoverDoc LLC,LLC,513210,4223 berkman drive,austin,TX,78723,1,,,[],true,low,"[""product marketing manager""]",auto,2026-06-07,2026-06-07
"BrainWaves Digital, LLC",LLC,541519,574 July Johnson Dr,Austin,TX,78737,1,,,[],true,low,"[""AI/ML Engineer""]",auto,2026-06-07,2026-06-07
"Primebids, LLC",LLC,541511,102 Shaver Street,Pasadena,TX,77506,1,,,[],true,low,"[""AI Analyst""]",auto,2026-06-07,2026-06-07
ZERO DAY GROUP LLC,LLC,54151,4545 BISSONNET ST 290,BELLAIRE,TX,77401,1,,,[],true,low,"[""SUPPLY CHAIN ANALYSTS""]",auto,2026-06-07,2026-06-07
"DDS Profits, LLC",LLC,518210,2211 NW Military HWY Suite 127B,San Antonio,TX,78213,1,,,[],true,low,"[""Software Engineer""]",auto,2026-06-07,2026-06-07
Ciphermax LLC,LLC,541511,1185 Aldrich Pl,IRVING,TX,75062,1,,,[],true,low,"[""Software Developer""]",auto,2026-06-07,2026-06-07
Finovient LLC,LLC,541519,3803 Elaine Dr.,Wylie,TX,75098,1,,,[],true,low,"[""Manager - Computer and Information Systems""]",auto,2026-06-07,2026-06-07
JCIP SERVICES LLC,LLC,518210,17926 Sunshine Trace Lane,Richmond,TX,77407,1,,,[],true,low,"[""Content Writer and Strategist""]",auto,2026-06-07,2026-06-07
NP Strategies LLC,LLC,513210,114 1/2 E Lousiana Street Suite 206,McKinney,TX,75069,1,,,[],true,low,"[""AppSheet Developer""]",auto,2026-06-07,2026-06-07
"WatchmeSports, LLC",LLC,516210,6813 Dwight Street,Fort Worth,TX,76116,1,,,[],true,low,"[""Software Engineer""]",auto,2026-06-07,2026-06-07
Anion Marketing LLC,LLC,541511,3569 Timberland Place,Frisco,TX,75033,1,,,[],true,low,"[""Machine Learning Engineer""]",auto,2026-06-07,2026-06-07
"Peppered Software, LLC",LLC,513210,1906 Cullen Ave,Austin,TX,78757,1,,,[],true,low,"[""Senior Software Engineer""]",auto,2026-06-07,2026-06-07
INTERACT CX LLC,LLC,541519,4400 ST HWY 121 STE 300,LEWSIVILLE,TX,75056,1,,,[],true,low,"[""Principal Solution Architect""]",auto,2026-06-07,2026-06-07
"Platform Software, LLC",LLC,541511,945 McKinney St. Suite 11711,Houston,TX,77002,1,,,[],true,low,"[""Director""]",auto,2026-06-07,2026-06-07
VOLCONE WEB SOLUTIONS LLC,LLC,541511,104 ARGO CV,GEORGETOWN,TX,78628,1,,,[],true,low,"[""SOFTWARE DEVELOPER""]",auto,2026-06-07,2026-06-07
COREAA LLC,LLC,541519,15 Webb Creek Pl,The Woodlands,TX,77382,1,,,[],true,low,"[""Product Engineer""]",auto,2026-06-07,2026-06-07
"Bonjoy, LLC",LLC,541512,1725 Hughes Landing Boulevard 11th Floor,The Woodlands,TX,77380,1,,,[],true,low,"[""Operations Research Analyst""]",auto,2026-06-07,2026-06-07
"Kuiper OpCo, LLC",LLC,541511,"201 W 5th St #11",Austin,TX,78701,1,,,[],true,low,"[""Data Engineer""]",auto,2026-06-07,2026-06-07
AEHL US LLC,LLC,51821,5900 Balcones Drive Suite 100,Austin,TX,78731,1,,,[],true,low,"[""Director""]",auto,2026-06-07,2026-06-07
Digital Information Security Solutions LLC,LLC,541519,227 North Loop 1604 E,San Antonio,TX,78261,1,,,[],true,low,"[""Chief Revenue and Compliance Officer""]",auto,2026-06-07,2026-06-07
"Prelude, LLC",LLC,541511,5725 West Highway 290 Suite 201,Austin,TX,78735,1,,,[],true,low,"[""Software Engineer""]",auto,2026-06-07,2026-06-07
"Insurance Technologies, LLC",LLC,541511,"539 W Commerce St #6200",Dallas,TX,75208,1,,,[],true,low,"[""Software Engineer""]",auto,2026-06-07,2026-06-07
"LINQX, LLC",LLC,541511,"Two BriarLake, 2050 W. Sam Houston S Parkway Suite 1750",Houston,TX,77042,1,,,[],true,low,"[""Product Knowledge Manager""]",auto,2026-06-07,2026-06-07
"Prescriptive Data Solutions, LLC",LLC,541512,5460 Babcock Rd. Suite 120 Unit 99639,San Antonio,TX,78240,1,,,[],true,low,"[""Cybersecurity Engineer""]",auto,2026-06-07,2026-06-07
Echo & Reply LLC,LLC,541511,5906 Dillon Creek Ln,Katy,TX,77494,1,,,[],true,low,"[""Software Engineer""]",auto,2026-06-07,2026-06-07
"Clear Again, LLC",LLC,541511,4500 Walnut Hill Lane,Dallas,TX,75229,1,,,[],true,low,"[""Project Manager and Training Specialist""]",auto,2026-06-07,2026-06-07
Denim Health LLC,LLC,541511,11801 Domain Blvd 3rd floor,"Austin,",TX,78758,1,,,[],true,low,"[""Senior Software Engineer""]",auto,2026-06-07,2026-06-07
Dear Media LLC,LLC,516210,200 W 6th Street Suite 2660,Austin,TX,78701,1,,,[],true,low,"[""Head of Product""]",auto,2026-06-07,2026-06-07
"SAYA SOLUTIONS PROVIDER, LLC.",LLC,518210,"16310 STATE HIGHWAY 249 STE. #302",HOUSTON,TX,77064,1,,,[],true,low,"[""WEB APPLICATION PROGRAMMER""]",auto,2026-06-07,2026-06-07
"Salve Enterprises, LLC",LLC,541512,"5005 W Royal Ln., Ste. 183F",Irving,TX,75063,1,,,[],true,low,"[""Full Stack Software Developer""]",auto,2026-06-07,2026-06-07
SYAAT USA LLC,LLC,541512,25329 Budde Road Ste 806,Spring,TX,77380,1,,,[],true,low,"[""Senior SAP BASIS, SAP HANA and Cloud Architect""]",auto,2026-06-07,2026-06-07
"Databasaurus, LLC",LLC,518210,5120 State Hwy 6,Riesel,TX,76682,1,,,[],true,low,"[""Computer Programmer""]",auto,2026-06-07,2026-06-07
JENACIE LLC,LLC,5132,"7350 State Hwy 249, Ste 220 #25308",Houston,TX,77064,1,,,[],true,low,"[""Fintech Developer""]",auto,2026-06-07,2026-06-07
Protocoding LLC,LLC,541511,1922 La Croix Pl,Dallas,TX,75214,1,,,[],true,low,"[""Full Stack Developer""]",auto,2026-06-07,2026-06-07
CYBIRIUS LLC,LLC,541519,2124 Bordeaux Dr,Carrollton,TX,75007,1,,,[],true,low,"[""Cyber SECURITY INSTRUCTOR""]",auto,2026-06-07,2026-06-07
"Okorio, LLC",LLC,541512,5001 Spring Valley Rd Suite 450E,Dallas,TX,75244,1,,,[],true,low,"[""Financial Planning Analyst""]",auto,2026-06-07,2026-06-07
CogentProc LLC,LLC,541519,"8751 Collin Mckinney Parkway SUITE 1102 #1052",Mckinney,TX,75070,1,,,[],true,low,"[""SAP Consultant""]",auto,2026-06-07,2026-06-07
S Linx LLC,LLC,541511,3009 Durango Hills Dr,Leander,TX,78641,1,,,[],true,low,"[""DevOps Engineer""]",auto,2026-06-07,2026-06-07
"MinMax Technologies, LLC",LLC,541511,5050 Quorum Drive Ste. 700,Dallas,TX,75254,1,,,[],true,low,"[""Software Engineer""]",auto,2026-06-07,2026-06-07
C COM DIGITAL LLC,LLC,541511,5744 TOUCHSTONE DRIVE,MCKINNEY,TX,75070,1,,,[],true,low,"[""COMPUTER PROGRAMMER ANALYST""]",auto,2026-06-07,2026-06-07
Groves & Company LLC,LLC,541511,5900 Balcones Dr ste 4306,Austin,TX,78731,1,,,[],true,low,"[""technical consultant""]",auto,2026-06-07,2026-06-07
GLOBPEY LLC,LLC,541511,6275 W Plano Pkwy STE 500,Plano,TX,75093,1,,,[],true,low,"[""Software Engineer""]",auto,2026-06-07,2026-06-07
Credenti LLC,LLC,541511,"5177 Richmond Avenue, Suite 1160",Houston,TX,77056,1,,,[],true,low,"[""Application Developer""]",auto,2026-06-07,2026-06-07
LIAMATRIX LLC,LLC,541512,12828 Willow Centre Dr Ste D,Houston,TX,77066,1,,,[],true,low,"[""Computer Systems Analyst""]",auto,2026-06-07,2026-06-07
Dixson Technology Services Americas LLC,LLC,541512,600 Congress Ave,Austin,TX,78701,1,,,[],true,low,"[""Director of US Operations""]",auto,2026-06-07,2026-06-07
Wave Telecom LLC,LLC,541511,2500 Legacy Dr STE 118,Frisco,TX,75034,1,,,[],true,low,"[""Chief Executive Officer""]",auto,2026-06-07,2026-06-07
Conavlytics LLC,LLC,541511,1425 Greenway Dr Ste 160,Irving,TX,75038,1,,,[],true,low,"[""Solutions Architect""]",auto,2026-06-07,2026-06-07
"Lone Star Tech, LLC",LLC,541519,"520 E Vine St #306",Keller,TX,76244,1,,,[],true,low,"[""Cloud Architect""]",auto,2026-06-07,2026-06-07
SIMPLY ACTIVATE LLC,LLC,541519,22316 GRAND CORNER DR.,PARK ROW,TX,77494,1,,,[],true,low,"[""BUSINESS OPERATIONS SPECIALIST""]",auto,2026-06-07,2026-06-07
Artigence Tech Solutions LLC,LLC,541511,13509 Lyndon B Johnson Fwy STE 200,Garland,TX,75041,1,,,[],true,low,"[""Software Developer""]",auto,2026-06-07,2026-06-07
SURUG Tech LLC,LLC,541511,17350 State Hwy 249 Suite 220,Houston,TX,77064,1,,,[],true,low,"[""Infrastructure Architect/DevOps""]",auto,2026-06-07,2026-06-07
"Advanced Traffic Solutions, LLC",LLC,541511,440 Cobia Dr. Suite 1103,Katy,TX,77494-7159,1,,,[],true,low,"[""Senior Solutions Architect""]",auto,2026-06-07,2026-06-07
"Apis Business Intelligence, LLC",LLC,541512,"7700 Windrose Avenue, Suite G300",Plano,TX,75024,1,,,[],true,low,"[""Senior Software Developer""]",auto,2026-06-07,2026-06-07
"Improvizations, LLC",LLC,541512,2101 Montopolis Drive Unit 1,Austin,TX,78741,1,,,[],true,low,"[""UKG & Zaddons Senior Consultant""]",auto,2026-06-07,2026-06-07
"The Teneo Group, LLC",LLC,541512,11709 Pallas Place,Godley,TX,76044,1,,,[],true,low,"[""Security Architect""]",auto,2026-06-07,2026-06-07
Duelytics LLC,LLC,541511,"320 Decker Drive, Office No: 123",Irving,TX,75062,1,,,[],true,low,"[""Android Developer""]",auto,2026-06-07,2026-06-07
Bellatrix Systems LLC,LLC,541511,1839 Sherwood Forest St STE 102,Houston,TX,77043,1,,,[],true,low,"[""SRE & DevOps Engineer""]",auto,2026-06-07,2026-06-07
"Performance Scoring, LLC",LLC,541519,13150 Coit Rd. Suite 304,Dallas,TX,75240,1,,,[],true,low,"[""IT Manager""]",auto,2026-06-07,2026-06-07
ThinkAI Experts LLC,LLC,541511,7460 Warren Pkwy Suite 100,Frisco,TX,75034,1,,,[],true,low,"[""Software Engineer""]",auto,2026-06-07,2026-06-07
iRely LLC,LLC,54151,5221 N OConnor Blvd Suite 650,Irving,TX,75039,1,,,[],true,low,"[""Senior Systems Engineer""]",auto,2026-06-07,2026-06-07
"CRM Web Solutions, LLC",LLC,513210,"15851 Dallas Pky #550",Addison,TX,75001,1,,,[],true,low,"[""Full Stack Developer""]",auto,2026-06-07,2026-06-07
FAME PBX LLC,LLC,51821,3400 SILVERSTONE DR STE 110,Plano,TX,75023,1,,,[],true,low,"[""Software Developer""]",auto,2026-06-07,2026-06-07
Hotel Trader LLC,LLC,541511,545 E John W Carpenter Fwy Suite 1400,Irving,TX,75062,1,,,[],true,low,"[""Corporate Controller""]",auto,2026-06-07,2026-06-07
ZOWTA LLC,LLC,513210,9600 Great Hills Trail Suite 350W,Austin,TX,78759,1,,,[],true,low,"[""Financial Controller""]",auto,2026-06-07,2026-06-07
"WiredHive, LLC",LLC,541511,1720 Nicklaus Ct.,McKinney,TX,75072,1,,,[],true,low,"[""Data Engineer""]",auto,2026-06-07,2026-06-07
Infoglaze LLC,LLC,541512,10411 Monticello Hill Dr.,Katy,TX,77494,1,,,[],true,low,"[""Business Development Manager/Solution Architect""]",auto,2026-06-07,2026-06-07
Menbo Tech LLC,LLC,541511,3300 Dallas Parkway Suite 200,Plano,TX,75093,1,,,[],true,low,"[""Software Engineer""]",auto,2026-06-07,2026-06-07
AI Pioneer LLC,LLC,541511,14111 King RD Ste 610,Frisco,TX,75036,1,,,[],true,low,"[""Software Developer""]",auto,2026-06-07,2026-06-07
The Purpose Built Group LLC,LLC,541511,2550 Pacific Avenue STE 700,Dallas,TX,75226,1,,,[],true,low,"[""Data and AI Engineer""]",auto,2026-06-07,2026-06-07
Breaker19 Logistics LLC,LLC,541512,1334 Brittmoore Rd Suite 1000B,Houston,TX,77043,1,,,[],true,low,"[""Software Engineer""]",auto,2026-06-07,2026-06-07
NEOSTRIDE LLC,LLC,541511,700 Central Expressway S Suite 400,Allen,TX,75013,1,,,[],true,low,"[""BPM Developer""]",auto,2026-06-07,2026-06-07
Trackme Software LLC,LLC,541511,303 S Jupiter Rd ste 110,Allen,TX,75002,1,,,[],true,low,"[""Computer Programmer""]",auto,2026-06-07,2026-06-07
TEXAS TECHNOLOGY GROUP LLC,LLC,541511,722 E WHEATLAND RD SUITE 113,DUNCANVILLE,TX,75116-4931,1,,,[],true,low,"[""SOFTWARE ENGINEER""]",auto,2026-06-07,2026-06-07
"Improving Corporate Services, LLC",LLC,541511,5445 Legacy Dr STE 100,Plano,TX,75024,1,,,[],true,low,"[""Sr. Software Development Engineer""]",auto,2026-06-07,2026-06-07
AI2AIGLOBAL LLC,LLC,541511,616 FARM TO MARKET 1960 RD W SUITE 645,HOUSTON,TX,77090,1,,,[],true,low,"[""AI ARCHITECT""]",auto,2026-06-07,2026-06-07
Droidal LLC,LLC,541511,5465 Legacy Drive Suite 650,Plano,TX,75024,1,,,[],true,low,"[""MARKET RESEARCH ANALYST""]",auto,2026-06-07,2026-06-07
